# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-06-21 16:24:19 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05325000 MINNESOTA RIVER AT MANKATO, MN
# -----------------------------------------------------------------------------------
#
# Data provided for site 05325000
#            TS   parameter     Description
#        301759       63160     Stream water level elevation above NAVD 1988, in feet
#         74622       00065     Gage height, feet
#         74623       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	74622_00065	74622_00065_cd	74623_00060	74623_00060_cd
USGS	05325000	2016-11-23 21:30	CST	7.88	A	7370	A
USGS	05325000	2016-11-23 21:45	CST	7.88	A	7370	A
USGS	05325000	2016-11-23 22:00	CST	7.89	A	7380	A
USGS	05325000	2016-11-23 22:15	CST	7.90	A	7400	A
USGS	05325000	2016-11-23 22:30	CST	7.89	A	7380	A
USGS	05325000	2016-11-23 22:45	CST	7.91	A	7410	A
USGS	05325000	2016-11-23 23:00	CST	7.90	A	7400	A
USGS	05325000	2016-11-23 23:30	CST	7.92	A	7430	A
USGS	05325000	2016-11-23 23:45	CST	7.92	A	7430	A
USGS	05325000	2016-11-24 00:00	CST	7.92	A	7430	A
USGS	05325000	2016-11-24 00:15	CST	7.93	A	7440	A
USGS	05325000	2016-11-24 00:30	CST	7.94	A	7460	A
USGS	05325000	2016-11-24 00:45	CST	7.94	A	7460	A
USGS	05325000	2016-11-24 01:00	CST	7.95	A	7480	A
USGS	05325000	2016-11-24 01:15	CST	7.96	A	7490	A
USGS	05325000	2016-11-24 01:30	CST	7.96	A	7490	A
USGS	05325000	2016-11-24 01:45	CST	7.96	A	7490	A
USGS	05325000	2016-11-24 02:00	CST	7.97	A	7510	A
USGS	05325000	2016-11-24 02:15	CST	7.98	A	7520	A
USGS	05325000	2016-11-24 02:30	CST	7.98	A	7520	A
USGS	05325000	2016-11-24 02:45	CST	7.99	A	7540	A
USGS	05325000	2016-11-24 03:00	CST	7.99	A	7540	A
USGS	05325000	2016-11-24 03:15	CST	8.00	A	7550	A
USGS	05325000	2016-11-24 03:45	CST	8.00	A	7550	A
USGS	05325000	2016-11-24 04:00	CST	8.00	A	7550	A
USGS	05325000	2016-11-24 04:15	CST	8.00	A	7550	A
USGS	05325000	2016-11-24 04:30	CST	8.01	A	7570	A
USGS	05325000	2016-11-24 04:45	CST	8.01	A	7570	A
USGS	05325000	2016-11-24 05:00	CST	8.01	A	7570	A
USGS	05325000	2016-11-24 05:15	CST	8.02	A	7580	A
USGS	05325000	2016-11-24 05:30	CST	8.02	A	7580	A
USGS	05325000	2016-11-24 05:45	CST	8.03	A	7600	A
USGS	05325000	2016-11-24 06:00	CST	8.03	A	7600	A
USGS	05325000	2016-11-24 06:15	CST	8.03	A	7600	A
USGS	05325000	2016-11-24 06:30	CST	8.04	A	7620	A
USGS	05325000	2016-11-24 06:45	CST	8.04	A	7620	A
USGS	05325000	2016-11-24 07:00	CST	8.05	A	7630	A
USGS	05325000	2016-11-24 07:15	CST	8.05	A	7630	A
USGS	05325000	2016-11-24 07:30	CST	8.06	A	7650	A
USGS	05325000	2016-11-24 07:45	CST	8.06	A	7650	A
USGS	05325000	2016-11-24 08:00	CST	8.06	A	7650	A
USGS	05325000	2016-11-24 08:15	CST	8.06	A	7650	A
USGS	05325000	2016-11-24 08:30	CST	8.07	A	7660	A
USGS	05325000	2016-11-24 08:45	CST	8.07	A	7660	A
USGS	05325000	2016-11-24 09:00	CST	8.08	A	7680	A
USGS	05325000	2016-11-24 09:15	CST	8.08	A	7680	A
USGS	05325000	2016-11-24 09:30	CST	8.08	A	7680	A
USGS	05325000	2016-11-24 09:45	CST	8.09	A	7690	A
USGS	05325000	2016-11-24 10:00	CST	8.09	A	7690	A
USGS	05325000	2016-11-24 10:15	CST	8.10	A	7710	A
USGS	05325000	2016-11-24 10:30	CST	8.10	A	7710	A
USGS	05325000	2016-11-24 10:45	CST	8.10	A	7710	A
USGS	05325000	2016-11-24 11:00	CST	8.11	A	7730	A
USGS	05325000	2016-11-24 11:15	CST	8.11	A	7730	A
USGS	05325000	2016-11-24 11:30	CST	8.11	A	7730	A
USGS	05325000	2016-11-24 11:45	CST	8.12	A	7740	A
USGS	05325000	2016-11-24 12:00	CST	8.12	A	7740	A
USGS	05325000	2016-11-24 12:15	CST	8.13	A	7760	A
USGS	05325000	2016-11-24 12:30	CST	8.13	A	7760	A
USGS	05325000	2016-11-24 12:45	CST	8.14	A	7770	A
USGS	05325000	2016-11-24 13:00	CST	8.14	A	7770	A
USGS	05325000	2016-11-24 13:15	CST	8.14	A	7770	A
USGS	05325000	2016-11-24 13:30	CST	8.15	A	7790	A
USGS	05325000	2016-11-24 13:45	CST	8.16	A	7800	A
USGS	05325000	2016-11-24 14:00	CST	8.16	A	7800	A
USGS	05325000	2016-11-24 14:15	CST	8.16	A	7800	A
USGS	05325000	2016-11-24 14:30	CST	8.17	A	7820	A
USGS	05325000	2016-11-24 14:45	CST	8.17	A	7820	A
USGS	05325000	2016-11-24 15:00	CST	8.18	A	7840	A
USGS	05325000	2016-11-24 15:15	CST	8.17	A	7820	A
USGS	05325000	2016-11-24 15:30	CST	8.18	A	7840	A
USGS	05325000	2016-11-24 15:45	CST	8.19	A	7850	A
USGS	05325000	2016-11-24 16:00	CST	8.19	A	7850	A
USGS	05325000	2016-11-24 16:15	CST	8.19	A	7850	A
USGS	05325000	2016-11-24 16:30	CST	8.19	A	7850	A
USGS	05325000	2016-11-24 16:45	CST	8.20	A	7870	A
USGS	05325000	2016-11-24 17:00	CST	8.20	A	7870	A
USGS	05325000	2016-11-24 17:15	CST	8.19	A	7850	A
USGS	05325000	2016-11-24 17:30	CST	8.20	A	7870	A
USGS	05325000	2016-11-24 17:45	CST	8.20	A	7870	A
USGS	05325000	2016-11-24 18:00	CST	8.21	A	7880	A
USGS	05325000	2016-11-24 18:15	CST	8.21	A	7880	A
USGS	05325000	2016-11-24 18:30	CST	8.21	A	7880	A
USGS	05325000	2016-11-24 18:45	CST	8.22	A	7900	A
USGS	05325000	2016-11-24 19:00	CST	8.23	A	7920	A
USGS	05325000	2016-11-24 19:15	CST	8.23	A	7920	A
USGS	05325000	2016-11-24 19:30	CST	8.24	A	7930	A
USGS	05325000	2016-11-24 19:45	CST	8.24	A	7930	A
USGS	05325000	2016-11-24 20:00	CST	8.24	A	7930	A
USGS	05325000	2016-11-24 20:15	CST	8.25	A	7950	A
USGS	05325000	2016-11-24 20:30	CST	8.25	A	7950	A
USGS	05325000	2016-11-24 20:45	CST	8.25	A	7950	A
USGS	05325000	2016-11-24 21:00	CST	8.26	A	7960	A
USGS	05325000	2016-11-24 21:15	CST	8.26	A	7960	A
USGS	05325000	2016-11-24 21:30	CST	8.26	A	7960	A
USGS	05325000	2016-11-24 21:45	CST	8.26	A	7960	A
USGS	05325000	2016-11-24 22:00	CST	8.27	A	7980	A
USGS	05325000	2016-11-24 22:15	CST	8.27	A	7980	A
USGS	05325000	2016-11-24 22:30	CST	8.27	A	7980	A
USGS	05325000	2016-11-24 22:45	CST	8.27	A	7980	A
USGS	05325000	2016-11-24 23:00	CST	8.28	A	8000	A
USGS	05325000	2016-11-24 23:15	CST	8.28	A	8000	A
USGS	05325000	2016-11-24 23:30	CST	8.28	A	8000	A
USGS	05325000	2016-11-24 23:45	CST	8.29	A	8010	A
USGS	05325000	2016-11-25 00:00	CST	8.29	A	8010	A
USGS	05325000	2016-11-25 00:15	CST	8.29	A	8010	A
USGS	05325000	2016-11-25 00:30	CST	8.30	A	8030	A
USGS	05325000	2016-11-25 00:45	CST	8.30	A	8030	A
USGS	05325000	2016-11-25 01:00	CST	8.30	A	8030	A
USGS	05325000	2016-11-25 01:15	CST	8.30	A	8030	A
USGS	05325000	2016-11-25 01:30	CST	8.30	A	8030	A
USGS	05325000	2016-11-25 01:45	CST	8.31	A	8040	A
USGS	05325000	2016-11-25 02:00	CST	8.31	A	8040	A
USGS	05325000	2016-11-25 02:15	CST	8.32	A	8060	A
USGS	05325000	2016-11-25 02:45	CST	8.33	A	8080	A
USGS	05325000	2016-11-25 03:00	CST	8.34	A	8090	A
USGS	05325000	2016-11-25 03:15	CST	8.33	A	8080	A
USGS	05325000	2016-11-25 03:30	CST	8.33	A	8080	A
USGS	05325000	2016-11-25 03:45	CST	8.35	A	8110	A
USGS	05325000	2016-11-25 04:00	CST	8.34	A	8090	A
USGS	05325000	2016-11-25 04:15	CST	8.35	A	8110	A
USGS	05325000	2016-11-25 04:30	CST	8.35	A	8110	A
USGS	05325000	2016-11-25 04:45	CST	8.35	A	8110	A
USGS	05325000	2016-11-25 05:00	CST	8.36	A	8120	A
USGS	05325000	2016-11-25 05:15	CST	8.37	A	8140	A
USGS	05325000	2016-11-25 05:30	CST	8.37	A	8140	A
USGS	05325000	2016-11-25 05:45	CST	8.37	A	8140	A
USGS	05325000	2016-11-25 06:00	CST	8.37	A	8140	A
USGS	05325000	2016-11-25 06:15	CST	8.38	A	8160	A
USGS	05325000	2016-11-25 06:30	CST	8.38	A	8160	A
USGS	05325000	2016-11-25 06:45	CST	8.38	A	8160	A
USGS	05325000	2016-11-25 07:00	CST	8.38	A	8160	A
USGS	05325000	2016-11-25 07:15	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 07:30	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 07:45	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 08:00	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 08:15	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 08:30	CST	8.39	A	8170	A
USGS	05325000	2016-11-25 08:45	CST	8.41	A	8210	A
USGS	05325000	2016-11-25 09:00	CST	8.40	A	8190	A
USGS	05325000	2016-11-25 09:15	CST	8.42	A	8220	A
USGS	05325000	2016-11-25 09:30	CST	8.40	A	8190	A
USGS	05325000	2016-11-25 10:00	CST	8.42	A	8220	A
USGS	05325000	2016-11-25 10:15	CST	8.42	A	8220	A
USGS	05325000	2016-11-25 10:30	CST	8.42	A	8220	A
USGS	05325000	2016-11-25 10:45	CST	8.42	A	8220	A
USGS	05325000	2016-11-25 11:00	CST	8.43	A	8240	A
USGS	05325000	2016-11-25 11:15	CST	8.43	A	8240	A
USGS	05325000	2016-11-25 11:45	CST	8.44	A	8250	A
USGS	05325000	2016-11-25 12:00	CST	8.45	A	8270	A
USGS	05325000	2016-11-25 12:15	CST	8.45	A	8270	A
USGS	05325000	2016-11-25 12:30	CST	8.44	A	8250	A
USGS	05325000	2016-11-25 12:45	CST	8.45	A	8270	A
USGS	05325000	2016-11-25 13:00	CST	8.45	A	8270	A
USGS	05325000	2016-11-25 13:15	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 13:30	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 13:45	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 14:00	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 14:15	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 14:30	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 14:45	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 15:00	CST	8.47	A	8300	A
USGS	05325000	2016-11-25 15:15	CST	8.48	A	8320	A
USGS	05325000	2016-11-25 15:30	CST	8.48	A	8320	A
USGS	05325000	2016-11-25 15:45	CST	8.49	A	8340	A
USGS	05325000	2016-11-25 16:00	CST	8.49	A	8340	A
USGS	05325000	2016-11-25 16:15	CST	8.50	A	8350	A
USGS	05325000	2016-11-25 16:30	CST	8.50	A	8350	A
USGS	05325000	2016-11-25 16:45	CST	8.50	A	8350	A
USGS	05325000	2016-11-25 17:00	CST	8.51	A	8370	A
USGS	05325000	2016-11-25 17:15	CST	8.51	A	8370	A
USGS	05325000	2016-11-25 17:30	CST	8.51	A	8370	A
USGS	05325000	2016-11-25 17:45	CST	8.50	A	8350	A
USGS	05325000	2016-11-25 18:00	CST	8.51	A	8370	A
USGS	05325000	2016-11-25 18:15	CST	8.51	A	8370	A
USGS	05325000	2016-11-25 18:30	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 18:45	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 19:00	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 19:15	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 19:30	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 19:45	CST	8.52	A	8390	A
USGS	05325000	2016-11-25 20:15	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 20:30	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 20:45	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 21:15	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 21:30	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 21:45	CST	8.54	A	8420	A
USGS	05325000	2016-11-25 22:00	CST	8.55	A	8430	A
USGS	05325000	2016-11-25 22:15	CST	8.56	A	8450	A
USGS	05325000	2016-11-25 22:30	CST	8.55	A	8430	A
USGS	05325000	2016-11-25 22:45	CST	8.55	A	8430	A
USGS	05325000	2016-11-25 23:00	CST	8.55	A	8430	A
USGS	05325000	2016-11-25 23:15	CST	8.56	A	8450	A
USGS	05325000	2016-11-25 23:30	CST	8.55	A	8430	A
USGS	05325000	2016-11-25 23:45	CST	8.56	A	8450	A
USGS	05325000	2016-11-26 00:00	CST	8.56	A	8450	A
USGS	05325000	2016-11-26 00:15	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 00:30	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 00:45	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 01:00	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 01:15	CST	8.56	A	8450	A
USGS	05325000	2016-11-26 01:30	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 01:45	CST	8.57	A	8470	A
USGS	05325000	2016-11-26 02:00	CST	8.58	A	8480	A
USGS	05325000	2016-11-26 02:15	CST	8.58	A	8480	A
USGS	05325000	2016-11-26 02:30	CST	8.58	A	8480	A
USGS	05325000	2016-11-26 02:45	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 03:00	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 03:15	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 03:30	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 03:45	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 04:00	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 04:15	CST	8.59	A	8500	A
USGS	05325000	2016-11-26 04:45	CST	8.60	A	8520	A
USGS	05325000	2016-11-26 05:00	CST	8.60	A	8520	A
USGS	05325000	2016-11-26 05:15	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 05:30	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 05:45	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 06:00	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 06:15	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 06:45	CST	8.62	A	8550	A
USGS	05325000	2016-11-26 07:00	CST	8.62	A	8550	A
USGS	05325000	2016-11-26 07:15	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 07:30	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 07:45	CST	8.61	A	8530	A
USGS	05325000	2016-11-26 08:00	CST	8.62	A	8550	A
USGS	05325000	2016-11-26 08:15	CST	8.62	A	8550	A
USGS	05325000	2016-11-26 08:30	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 08:45	CST	8.62	A	8550	A
USGS	05325000	2016-11-26 09:00	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 09:15	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 09:30	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 09:45	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 10:00	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 10:15	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 10:30	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 10:45	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 11:00	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 11:15	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 11:30	CST	8.63	A	8570	A
USGS	05325000	2016-11-26 11:45	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 12:00	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 12:15	CST	8.64	A	8580	A
USGS	05325000	2016-11-26 12:30	CST	8.65	A	8600	A
USGS	05325000	2016-11-26 12:45	CST	8.65	A	8600	A
USGS	05325000	2016-11-26 13:00	CST	8.65	A	8600	A
USGS	05325000	2016-11-26 13:30	CST	8.65	A	8600	A
USGS	05325000	2016-11-26 13:45	CST	8.65	A	8600	A
USGS	05325000	2016-11-26 14:00	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 14:15	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 14:30	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 14:45	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 15:00	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 15:15	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 15:30	CST	8.66	A	8620	A
USGS	05325000	2016-11-26 15:45	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 16:00	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 16:15	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 16:30	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 16:45	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 17:00	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 17:15	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 17:30	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 17:45	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 18:00	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 18:15	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 18:30	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 18:45	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 19:15	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 19:30	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 19:45	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 20:00	CST	8.67	A	8630	A
USGS	05325000	2016-11-26 20:15	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 20:30	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 20:45	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 21:00	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 21:15	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 21:30	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 21:45	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 22:00	CST	8.69	A	8670	A
USGS	05325000	2016-11-26 22:15	CST	8.69	A	8670	A
USGS	05325000	2016-11-26 22:30	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 22:45	CST	8.69	A	8670	A
USGS	05325000	2016-11-26 23:00	CST	8.69	A	8670	A
USGS	05325000	2016-11-26 23:15	CST	8.68	A	8650	A
USGS	05325000	2016-11-26 23:30	CST	8.69	A	8670	A
USGS	05325000	2016-11-26 23:45	CST	8.68	A	8650	A
USGS	05325000	2016-11-27 00:00	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 00:15	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 00:30	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 00:45	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 01:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 01:15	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 01:30	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 01:45	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 02:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 02:15	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 02:30	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 02:45	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 03:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 03:15	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 03:30	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 03:45	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 04:00	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 04:30	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 04:45	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 05:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 05:15	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 05:30	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 05:45	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 06:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 06:15	CST	8.69	A	8670	A
USGS	05325000	2016-11-27 06:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 06:45	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 07:00	CST	8.70	A	8680	A
USGS	05325000	2016-11-27 07:15	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 07:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 07:45	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 08:00	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 08:15	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 08:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 08:45	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 09:00	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 09:15	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 09:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 09:45	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 10:15	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 10:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 10:45	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 11:00	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 11:15	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 11:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 11:45	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 12:00	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 12:15	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 12:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 12:45	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 13:00	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 13:15	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 13:30	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 13:45	CST	8.71	A	8700	A
USGS	05325000	2016-11-27 14:00	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 14:30	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 14:45	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 15:00	CST	8.72	A	8720	A
USGS	05325000	2016-11-27 15:15	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 15:30	CST	8.74	A	8750	A
USGS	05325000	2016-11-27 15:45	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 16:00	CST	8.74	A	8750	A
USGS	05325000	2016-11-27 16:15	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 16:30	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 16:45	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 17:00	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 17:15	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 17:30	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 17:45	CST	8.74	A	8750	A
USGS	05325000	2016-11-27 18:00	CST	8.73	A	8730	A
USGS	05325000	2016-11-27 18:30	CST	8.74	A	8750	A
USGS	05325000	2016-11-27 18:45	CST	8.74	A	8750	A
USGS	05325000	2016-11-27 19:00	CST	8.75	A	8770	A
USGS	05325000	2016-11-27 19:15	CST	8.76	A	8780	A
USGS	05325000	2016-11-27 19:30	CST	8.77	A	8800	A
USGS	05325000	2016-11-27 19:45	CST	8.78	A	8820	A
USGS	05325000	2016-11-27 20:00	CST	8.79	A	8830	A
USGS	05325000	2016-11-27 20:15	CST	8.80	A	8850	A
USGS	05325000	2016-11-27 20:30	CST	8.81	A	8870	A
USGS	05325000	2016-11-27 21:00	CST	8.82	A	8890	A
USGS	05325000	2016-11-27 21:15	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 21:30	CST	8.82	A	8890	A
USGS	05325000	2016-11-27 21:45	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 22:00	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 22:15	CST	8.81	A	8870	A
USGS	05325000	2016-11-27 22:30	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 22:45	CST	8.84	A	8920	A
USGS	05325000	2016-11-27 23:00	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 23:15	CST	8.84	A	8920	A
USGS	05325000	2016-11-27 23:30	CST	8.83	A	8900	A
USGS	05325000	2016-11-27 23:45	CST	8.83	A	8900	A
USGS	05325000	2016-11-28 00:00	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 00:15	CST	8.85	A	8940	A
USGS	05325000	2016-11-28 00:30	CST	8.83	A	8900	A
USGS	05325000	2016-11-28 00:45	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 01:00	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 01:15	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 01:30	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 01:45	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 02:00	CST	8.85	A	8940	A
USGS	05325000	2016-11-28 02:15	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 02:30	CST	8.84	A	8920	A
USGS	05325000	2016-11-28 02:45	CST	8.86	A	8950	A
USGS	05325000	2016-11-28 03:00	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 03:15	CST	8.88	A	8990	A
USGS	05325000	2016-11-28 03:30	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 03:45	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 04:00	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 04:15	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 04:30	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 04:45	CST	8.87	A	8970	A
USGS	05325000	2016-11-28 05:00	CST	8.89	A	9010	A
USGS	05325000	2016-11-28 05:15	CST	8.88	A	8990	A
USGS	05325000	2016-11-28 05:30	CST	8.89	A	9010	A
USGS	05325000	2016-11-28 05:45	CST	8.90	A	9020	A
USGS	05325000	2016-11-28 06:00	CST	8.90	A	9020	A
USGS	05325000	2016-11-28 06:15	CST	8.90	A	9020	A
USGS	05325000	2016-11-28 06:30	CST	8.90	A	9020	A
USGS	05325000	2016-11-28 06:45	CST	8.90	A	9020	A
